gene,ratio,log2FC_mrna,Acetate,Glucose,log2FC_protein,avg_exp,category
rdgb,0.978694305168042,-0.03106979,320.73713750957756,676.8221833317882,-1.0750243800333248,498.7796604206829,Protein specific
fpr,0.9805934431340936,-0.02827298,133.31588900946988,184.00215020253736,-0.4619120590126666,158.65901960600362,unchanged
yife,0.9812570368611726,-0.027297,3270.754004874223,5671.2844671041585,-0.7938656063960252,4471.019235989191,unchanged
bisc,0.9813371216433144,-0.02717926,11.75217500135988,30.813538970148237,-1.3188975346052685,21.28285698575406,Protein specific
fabb,0.981724197241635,-0.02661032,10932.18059277272,13467.48396601689,-0.3008743086082184,12199.832279394805,unchanged
rpoe,0.9817319683466764,-0.0265989,170.07601780434263,388.78811623435,-1.1880525761233125,279.43206701934633,Protein specific
arof,0.9827015183130852,-0.02517481,1423.144910473981,2076.4152957125148,-0.5446937021448512,1749.780103093248,unchanged
folb,0.9831555733072836,-0.02450837,89.68341620225556,18.230879120522275,2.2374140253827743,53.95714766138891,Protein specific
ybcj,0.9835113453489276,-0.0239864,238.25463464231075,408.06493189201433,-0.7737829922353558,323.15978326716254,unchanged
ltae,0.9839335148849504,-0.02336726,449.2267352432978,315.5244345240551,0.5083348543538762,382.3755848836764,unchanged
ycjf,0.9844731947135852,-0.02257617,21.20705839818331,19.22907331145411,0.1345880706632876,20.21806585481871,unchanged
dtd,0.984528489908322,-0.02249514,5.2006196717593385,7.000960475247268,-0.3677607972936365,6.100790073503303,unchanged
cyay,0.9853732074170858,-0.02125785,102.15496726234484,197.7550887401467,-0.9461785047220976,149.95502800124578,unchanged
yfdh,0.9856662958622112,-0.0208288,0.8103254880932653,3.5025636949660557,-1.3144975747041827,2.1564445915296604,Protein specific
lpxa,0.986129301074115,-0.02015127,637.4117490498462,974.3173892116736,-0.6113845766683532,805.86456913076,unchanged
xtha,0.9865180959343884,-0.01958258,440.58938058792296,658.1108745601699,-0.5778156950910152,549.3501275740464,unchanged
dcrb,0.9868182555523528,-0.01914369,1141.2450281254976,2175.906743792107,-0.9304074425256132,1658.5758859588022,unchanged
hiuh,0.987266917783798,-0.01848791,289.0491822983103,379.2973568041448,-0.3908303596741991,334.1732695512276,unchanged
uspd,0.9881220941906068,-0.01723878,363.85641127843894,319.93603818920553,0.1850430048977447,341.89622473382224,unchanged
ybal,0.988505028473376,-0.01667979,59.04130057356602,86.31697290561033,-0.5403068880464543,72.67913673958817,unchanged
lptg,0.9885566923557252,-0.01660439,42.625369044217585,88.75544203300691,-1.0408320790679202,65.69040553861225,Protein specific
yafj,0.9888165258722093,-0.01622524,53.87028281644139,59.118408216358574,-0.1317817989666352,56.49434551639999,unchanged
ribf,0.9894224844706218,-0.01534141,99.6873963856452,159.97148617246816,-0.6769220536016212,129.82944127905668,unchanged
lpla,0.9896333814648262,-0.01503393,46.753279326630576,62.29570712140025,-0.4065078459517437,54.524493224015416,unchanged
yegh,0.989644521543718,-0.01501769,12.43005673154688,21.569825661655383,-0.7489298755773066,16.99994119660113,unchanged
gnsa,0.989784606390409,-0.01481349,505.98188553526666,1268.586416106586,-1.3243524915427685,887.2841508209264,Protein specific
ybhb,0.9898410369611488,-0.01473124,245.68416411438093,315.92921821251423,-0.361495565391686,280.80669116344757,unchanged
lpoa,0.9899619910323312,-0.01455496,305.7449250319292,489.564711196838,-0.6774039819779762,397.6548181143836,unchanged
ygiq,0.9899701086857768,-0.01454313,0.036590383,0.100279364,-0.0860239603077029,0.0684348734999999,unchanged
yhak,0.9902736867146634,-0.01410079,18.86598771,33.14181752,-0.7812393373974151,26.003902615,unchanged
amn,0.9904217966216696,-0.01388503,393.1070224294984,425.8848373486768,-0.1152594634861294,409.4959298890876,unchanged
feob,0.9919101855560666,-0.0117186,6.682317199927225,8.509761564170867,-0.3078676357910188,7.596039382049046,unchanged
kch,0.9921811544741096,-0.01132454,36.64028071441502,54.54401173468786,-0.5613539938813252,45.59214622455144,unchanged
bglx,0.9926470548324982,-0.01064725,116.52517927853404,157.20357979150288,-0.4288123638374674,136.86437953501846,unchanged
aspc,0.9928719627356012,-0.01032041,7852.714499558012,6984.80504428846,0.1689487722855336,7418.759771923236,unchanged
rlmd,0.994414281338154,-0.008081079,1.0390954363397251,1.7075601206575708,-0.4090640730676249,1.373327778498648,unchanged
galm,0.9946706952217396,-0.007709122,1130.0989801668975,1240.0954072370228,-0.1338888424646693,1185.09719370196,unchanged
yiaf,0.9947330692494436,-0.007618656,1093.2145438904183,1714.2413897062258,-0.6485159876197741,1403.727966798322,unchanged
pepq,0.9947627725092912,-0.007575577,1083.1381675465188,1238.6965393440587,-0.1934383798424068,1160.9173534452889,unchanged
muts,0.9948345910564692,-0.007471423,22.267693643319696,38.91145953610632,-0.7784748242342321,30.58957658971301,unchanged
dsda,0.9948869105542616,-0.007395552,28.47971107797001,66.7473928345356,-1.2004430423255652,47.613551956252806,Protein specific
mlab,0.9956409937078684,-0.006302463,340.09088109198285,621.2672359530213,-0.8673781007653556,480.6790585225021,unchanged
cysk,0.9966897528294222,-0.004783599,66764.03830411332,73308.48943763963,-0.1349071287493508,70036.26387087647,unchanged
frsa,0.9970174525598002,-0.004309336,165.0688613716667,247.74750411449355,-0.5829004628884809,206.40818274308015,unchanged
ypdb,0.9971419189692116,-0.004129243,10.77758752391007,14.82597098785932,-0.4262499643102631,12.801779255884696,unchanged
blc,0.9972383178012592,-0.003989777,82.53163131465197,49.534052241598374,0.7250667412382166,66.03284177812517,unchanged
yqcc,0.9974301312641994,-0.003712309,77.72590181830593,137.46942108145132,-0.8146571297595129,107.5976614498786,unchanged
rpe,0.999009238674184,-0.001430075,147.2528173,524.0828865,-1.824485655050677,335.66785189999996,Protein specific
sapd,0.9997600688587902,-0.000346189,1.919157408,23.3840771,-3.0623154579652287,12.651617254,Protein specific
bira,1.0000910316966205,0.000131325,8.571853176800285,18.66067809774601,-1.0384429085813198,13.616265637273148,Protein specific
yhje,1.0002793287984886,0.00040293,106.4252682339029,467.3728826383341,-2.124324171181499,286.8990754361185,Protein specific
yedd,1.0004908887515722,0.000708029,1144.8020517789273,1665.591951556933,-0.5405430917375522,1405.1970016679302,unchanged
luxs,1.0010813066970097,0.001559153,5305.371760322679,6889.5443120643085,-0.3768921985564333,6097.458036193493,unchanged
tesb,1.001500276876053,0.00216282,191.1805035076571,238.98289407006567,-0.3204695907284085,215.0816987888614,unchanged
glcd,1.001705807192529,0.002458863,47.77876503929605,33.46554809067051,0.5010982749847495,40.62215656498328,unchanged
deor,1.0024888710851412,0.003586221,23.29496278350159,26.367873252770153,-0.1718261053157315,24.83141801813587,unchanged
nadb,1.002981950028322,0.004295643,9.65480872923954,29.713528447117543,-1.5273695675737624,19.684168588178544,Protein specific
foca,1.0030469901123296,0.004389194,37.91140743656109,25.993542321694935,0.5275788520259699,31.95247487912801,unchanged
gltl,1.003134942865615,0.004515692,48.71962873458861,82.35084144201748,-0.7453812399887676,65.53523508830304,unchanged
ppk,1.0031798240044736,0.004580238,62.355210294244536,60.385699159729135,0.0455606761655094,61.37045472698683,unchanged
rpmj,1.003652705445,0.005260139,895.3564386697298,150.55396419690618,2.564240948947634,522.9552014333179,Protein specific
sdaa,1.00394301533009,0.005677383,3.428727719786535,3.5445879325839735,-0.0372571857374408,3.4866578261852545,unchanged
panb,1.0046072195488218,0.006631548,2649.886964537382,2579.2416978952647,0.0389689411621247,2614.5643312163234,unchanged
yjco,1.0046907066032935,0.006751437,26.16931161,127.6174724,-2.243036725408966,76.893392005,Protein specific
bamd,1.0047243557509729,0.006799755,638.5560851181875,1371.505385865122,-1.101669025327903,1005.0307354916548,Protein specific
sbp,1.004754973011454,0.006843718,1105.5083023207333,1356.8511658686318,-0.2953110784091954,1231.1797340946823,unchanged
yfex,1.005908730860521,0.008499411,426.20518092255696,488.7629610228714,-0.1971545289029901,457.4840709727142,unchanged
feoa,1.0059417312063363,0.00854674,0.0451475370880997,0.0343416454390783,0.0149938232412114,0.039744591263589,unchanged
plsc,1.0063868113460317,0.009184921,24.537705223849898,42.75514494762064,-0.7768237735159609,33.64642508573527,unchanged
pspf,1.006705359471775,0.0096415,12.333858711712292,21.956830037076585,-0.7838290979492397,17.14534437439444,unchanged
alaa,1.006734864071539,0.009683782,59.54460434899667,100.4764767162266,-0.7450750349370114,80.01054053261163,unchanged
era,1.007364077033317,0.01058519,21.28160098425417,45.47055107700396,-1.0604638559771074,33.376076030629065,Protein specific
lolb,1.0074590227733775,0.01072116,246.43947968694667,256.0039777816491,-0.0547149840594265,251.22172873429787,unchanged
ampc,1.0075753132948528,0.01088768,8.393843953760665,19.490487455074767,-1.1251667719961316,13.942165704417716,Protein specific
pnca,1.007756927105422,0.0111477,50.74482892594142,34.17258838868685,0.5569631870000009,42.45870865731413,unchanged
bamb,1.0079871030335774,0.01147718,656.04234096168,962.336873335192,-0.5520540450711469,809.189607148436,unchanged
yhjd,1.008200105202082,0.01178201,20.665756278697614,25.18234537428491,-0.2731777403563598,22.924050826491268,unchanged
fade,1.0086943348018396,0.01248906,310.967519996614,86.44143300680264,1.8350068835244768,198.7044765017083,Protein specific
cmk,1.0089608320636927,0.01287017,534.7236776516143,950.2258234579436,-0.8282988202695645,742.4747505547789,unchanged
hslj,1.0090047597182583,0.01293298,19.056286828756548,24.40860266082556,-0.3412625032654466,21.732444744791053,unchanged
atph,1.0091610362597707,0.01315641,5679.353586360177,7700.439769920664,-0.439147443874571,6689.896678140421,unchanged
ygfb,1.0100134325144778,0.01437448,630.6771799529924,972.7940423052332,-0.6244292200096275,801.7356111291128,unchanged
meti,1.0101174149309604,0.014523,227.8674219550079,601.7799258975805,-1.3971192546883993,414.8236739262942,Protein specific
sodb,1.011162629108393,0.01601505,4287.309911891804,4212.930119342319,0.0252427819181999,4250.120015617062,unchanged
ruvb,1.0117145159604155,0.01680225,170.44106287316538,234.6785778108806,-0.4591079303034204,202.559820342023,unchanged
ghra,1.0128416938791964,0.0184087,727.1378194338525,1020.4725450671842,-0.4883669783650326,873.8051822505183,unchanged
mhpf,1.0129787359698297,0.01860389,77.0782265,256.2895806,-1.7204008453138098,166.68390355000005,Protein specific
gcva,1.0135317896743803,0.01939134,4.264244600434166,5.484515029533505,-0.300772156058041,4.874379814983835,unchanged
ahpf,1.014030931309326,0.02010166,2202.736866563599,2434.9794539224968,-0.1445499933419913,2318.8581602430477,unchanged
rsep,1.0141178733581948,0.02022535,4.067237337986826,6.649772836912932,-0.594217504000639,5.358505087449879,unchanged
msrc,1.0149237264052728,0.02137131,893.6498967955808,1050.6479964426635,-0.2332567638118075,972.1489466191222,unchanged
glgp,1.0155709619846989,0.02229105,164.02578247735244,134.65991797155283,0.2826969131117502,149.34285022445263,unchanged
grxb,1.0167137544093594,0.02391356,1907.108954849206,2665.8542496530927,-0.4829954271368688,2286.4816022511495,unchanged
ytfp,1.0168405013609043,0.0240934,506.840840671302,1077.7642952318736,-1.0869313507728204,792.3025679515878,Protein specific
yfbr,1.0177120816970897,0.02532947,30.552813997212287,58.63290805486093,-0.918340017007651,44.59286102603661,unchanged
nusa,1.0178518076169334,0.02552753,2771.33238416784,5576.3621961092485,-1.0084827258470703,4173.847290138545,Protein specific
nagc,1.0195205320656917,0.02789083,100.26128236338675,123.89850974261402,-0.3026736035459239,112.0798960530004,unchanged
gmha,1.019871295374478,0.0283871,3257.5058747770445,3370.2411144437356,-0.0490692179658314,3313.87349461039,unchanged
frr,1.0202071522354097,0.02886212,3120.9618125613097,5649.145088127572,-0.8558350239099841,4385.053450344441,unchanged
pcm,1.0204135417765894,0.02915395,148.99150987785464,187.8036360718123,-0.3320057083907013,168.39757297483345,unchanged
ydgh,1.0212395671059835,0.03032134,1567.2986228863078,2728.853001477489,-0.7996229741887984,2148.0758121818985,unchanged
yfea,1.021338864763594,0.03046161,1.1270301951116195,1.0561481527817285,0.0488962942191031,1.091589173946674,unchanged
yaia,1.0225737238591095,0.03220486,286.7757428203606,353.3252706551248,-0.3001293732365369,320.0505067377427,unchanged
nusb,1.023330740858933,0.0332725,845.2629312232852,1085.538649267743,-0.3605616146349923,965.400790245514,unchanged
ybib,1.0235245522040533,0.03354571,601.9119062091092,716.2833347925185,-0.2505958921214546,659.097620500814,unchanged
fmt,1.0235498799951506,0.03358141,631.0748465143639,715.2262582570153,-0.1803200078366966,673.1505523856896,unchanged
yfgm,1.0243393285581803,0.03469371,496.7459633833819,1013.1333025905752,-1.0267657784776336,754.9396329869785,Protein specific
hslo,1.024559969084854,0.03500443,1452.3669688745065,2362.6380347683125,-0.7016100962877019,1907.5025018214096,unchanged
tolc,1.0246854213443592,0.03518107,3449.1363739091803,4884.360348297549,-0.501811591941907,4166.748361103364,unchanged
bama,1.0249604629722475,0.03556826,1167.2916891763095,2028.8397494977548,-0.7969653158594205,1598.065719337032,unchanged
pdxj,1.0250882450915515,0.03574811,638.1016139444502,644.8664483653462,-0.0151905460138248,641.4840311548982,unchanged
murb,1.025434036507632,0.03623469,17.711208123012245,55.22523188945495,-1.5873149943135711,36.4682200062336,Protein specific
mlc,1.0265944242770415,0.03786633,20.51519859490606,19.30560645308223,0.0834780412174787,19.910402523994147,unchanged
dape,1.0270499086893834,0.03850629,50.87860026446482,73.55586014670587,-0.5231821990941992,62.217230205585345,unchanged
prfa,1.0270705183070343,0.03853524,97.9092136656788,230.72906347132067,-1.2282621750649405,164.31913856849974,Protein specific
glne,1.0274659613261412,0.0390906,25.30365247659312,24.80134927425333,0.0278166304460452,25.052500875423224,unchanged
cobb,1.0275684285104876,0.03923447,489.5808687406886,594.0158108354125,-0.2784370304180505,541.7983397880505,unchanged
mtla,1.0277361856507312,0.03946998,812.3237342230626,569.9142172248062,0.5105557253220923,691.1189757239345,unchanged
weca,1.0281579539127024,0.04006192,3.660804584540734,1.2303303381134736,1.063321619631805,2.445567461327104,Protein specific
lpxd,1.0283514891216987,0.04033346,48.079351771378704,85.17830580166572,-0.8122085421195244,66.6288287865222,unchanged
rpos,1.0288797160880054,0.04107433,114.33853121097492,219.4098044894768,-0.9343138452475924,166.8741678502259,unchanged
isca,1.029167354366774,0.0414776,730.3413309998867,1450.934867103378,-0.9893599345190688,1090.6380990516325,unchanged
rimm,1.029177584063827,0.04149194,377.3510901068059,775.5279879945862,-1.0373123220216538,576.439539050696,Protein specific
ymgd,1.0294624513359782,0.04189121,2.729055551,4.301132937,-0.5074904308478774,3.515094244,unchanged
mrcb,1.0311000160493915,0.04418428,55.01656130101569,90.911878789822,-0.714397905875118,72.96422004541884,unchanged
mrcb,1.0311000160493915,0.04418428,35.42894074,60.32828754,-0.7514676215717904,47.87861414,unchanged
ygic,1.0311017670758476,0.04418673,219.39458926407352,385.68818937690105,-0.8110818949762253,302.54138932048727,unchanged
rfac,1.0318258032045615,0.04519943,24.16050499,61.98626526,-1.323876391390204,43.073385125,Protein specific
ygdh,1.0319000944451986,0.0453033,182.5402302701578,198.7793969825559,-0.122311484595019,190.65981362635685,unchanged
tktb,1.032155001188548,0.04565964,962.3436958854164,753.547170448593,0.3524395123203359,857.9454331670047,unchanged
lpp,1.0330936138225668,0.04697099,41895.342285850966,48939.46747913088,-0.2242035855834814,45417.404882490926,unchanged
recj,1.033410816966429,0.04741389,0.571964333,5.090743375,-1.9540498357368248,2.831353854,Protein specific
yeig,1.033421124658213,0.04742828,149.5790422894191,129.194172776601,0.2098561106557319,139.38660753301005,unchanged
minc,1.0335116132701123,0.0475546,130.03218000542725,170.82050976941494,-0.3909810928413959,150.4263448874211,unchanged
ygfz,1.0336182799462998,0.04770349,1628.5919631657143,1610.068716291804,0.0164927402681147,1619.330339728759,unchanged
arok,1.034104813542856,0.04838242,887.4995180843193,2111.600586766996,-1.249577134878605,1499.5500524256577,Protein specific
dsbc,1.035455196216455,0.05026513,474.9365840913323,1420.747479079497,-1.5788239858860162,947.8420315854146,Protein specific
fhue,1.0366129342121977,0.0518773,16.1521416776319,18.615577574917076,-0.1936110880741424,17.383859626274486,unchanged
ycgb,1.0366453545821757,0.05192242,8.0726923971484,4.665290208088521,0.6793808851714433,6.36899130261846,unchanged
puud,1.0392044329229733,0.05547949,42.93502842859102,113.786338221614,-1.3855074112571124,78.3606833251025,Protein specific
yiid,1.039894960858995,0.05643781,155.73164085318206,134.06666244142383,0.2146248310004006,144.89915164730294,unchanged
mscs,1.0400990538540027,0.05672093,1639.7718583739884,2853.761563712036,-0.7989956005712582,2246.766711043012,unchanged
laci,1.0405298768997504,0.05731839,8.766262896,22.78827873,-1.2843723659311186,15.777270813,Protein specific
nagd,1.0411340621863376,0.05815585,704.6943719256502,1267.609865929889,-0.8461330577846269,986.1521189277696,unchanged
dnag,1.0418048005243623,0.05908499,4.248790247073004,6.3532192895191795,-0.4863910644653351,5.301004768296092,unchanged
mdtf,1.0436059900370267,0.06157713,0.2545372082580634,0.1676700811180616,0.1035225541109855,0.2111036446880625,unchanged
ynce,1.0438269820448758,0.0618826,1708.299880363543,3465.8816832652765,-1.0202330751959074,2587.0907818144096,Protein specific
yeby,1.0441099913164602,0.0622737,491.11774397286854,1392.8985674288986,-1.5020501407400475,942.0081557008835,Protein specific
dxs,1.0453134667355362,0.06393564,210.34074669499955,298.42816679950676,-0.5026389930828943,254.38445674725315,unchanged
nikr,1.0458610339585532,0.06469117,254.65814389639465,541.2573606138805,-1.0847617479279543,397.9577522551376,Protein specific
pepd,1.0468714077636354,0.06608424,2836.585526463047,2408.002072274497,0.2362282421051418,2622.293799368772,unchanged
yfcd,1.047265865206872,0.06662774,1060.2160119101873,1419.2396580903935,-0.4204160489815312,1239.7278350002905,unchanged
cysm,1.0472795632064886,0.06664661,857.9940619250092,1533.0276468844463,-0.8366044205118044,1195.5108544047278,unchanged
sure,1.047307525974913,0.06668513,133.28334344796107,160.66198157329958,-0.2677000732549377,146.97266251063033,unchanged
gppa,1.0475090367817317,0.06696269,20.75667233861929,60.341134727658975,-1.4953969400594491,40.54890353313913,Protein specific
purr,1.0484150290580647,0.06820994,546.4517278392728,826.4673356264026,-0.5959706033885066,686.4595317328377,unchanged
hemx,1.048543002513596,0.06838603,429.44673160304455,586.6488630747976,-0.4491196480515409,508.0477973389211,unchanged
yjhu,1.0489790463748423,0.06898586,3.3946093271189555,7.4067421738592225,-0.9358119097362247,5.400675750489089,unchanged
ansb,1.049916722163835,0.0702749,1.5047299372886378,4.711335614398309,-1.1891731051133445,3.1080327758434736,Protein specific
obge,1.0502411144680497,0.07072058,290.7029566404783,417.642157592223,-0.5212175902594129,354.1725571163506,unchanged
ppib,1.0503026298754352,0.07080508,1531.6997145670666,2305.0778438446255,-0.5893661404509967,1918.388779205846,unchanged
ycar,1.0503082137600102,0.07081275,1018.85894098499,1959.2669037718456,-0.942680476975351,1489.062922378418,unchanged
bioh,1.050490168541696,0.07106266,60.53704335090109,68.04242109583373,-0.1660279274172165,64.28973222336741,unchanged
nuob,1.050492848116132,0.07106634,266.9142526817952,305.2317942399608,-0.1928527444473697,286.07302346087795,unchanged
lsrf,1.0508775836034672,0.07159462,265.77107598650576,87.67328385601739,1.5890308450012602,176.72217992126158,Protein specific
acps,1.051314969961508,0.07219496,40.4301192865447,46.37183399817725,-0.1933495527030944,43.40097664236097,unchanged
yhbj,1.05189772528918,0.07299444,164.73563462939828,231.40059347684655,-0.4877299248060271,198.06811405312243,unchanged
btuf,1.051984844147334,0.07311392,6.38426827,21.21344793,-1.5889064706339524,13.7988581,Protein specific
deod,1.0526995085094002,0.07409368,2241.7418664198326,2763.662301946141,-0.3018396892191202,2502.7020841829867,unchanged
tatd,1.053853714292467,0.07567462,7.912443423,10.28787902,-0.3408815124318085,9.1001612215,unchanged
nudj,1.0542107728658705,0.07616334,10.829648857645797,46.43271782486951,-2.0034752846424944,28.631183341257653,Protein specific
hisj,1.054214068432766,0.07616785,4228.204686254422,10758.841049269951,-1.347198474573231,7493.522867762187,Protein specific
pgl,1.0543342796323094,0.07633235,2923.549858682701,1801.8301018934612,0.6979511407477137,2362.689980288081,unchanged
glga,1.054899550965214,0.07710563,415.99253891511125,330.6624991581948,0.330305673471134,373.32751903665303,unchanged
nuon,1.0553064036356627,0.07766194,20.85655829610065,20.041334518855436,0.0548400323371618,20.448946407478044,unchanged
dnax,1.0556216685397477,0.07809287,6.996671478311086,10.107828241438892,-0.4741052492919753,8.55224985987499,unchanged
ubid,1.0557598520346914,0.07828171,283.25669336512806,244.4286618385179,0.2118905797594319,263.84267760182297,unchanged
yigb,1.0565288627283154,0.07933218,156.83728192974152,246.8157259340524,-0.6508297240265781,201.82650393189695,unchanged
rsmb,1.0566753608544563,0.07953221,35.72161371763243,58.43309786785924,-0.6946371225472312,47.077355792745834,unchanged
mug,1.056682055300003,0.07954135,134.27894296236116,241.41167360485883,-0.8415218830475517,187.84530828361,unchanged
cysp,1.056841819033255,0.07975946,2679.8589702759436,3913.856144221667,-0.5462639683881143,3296.8575572488053,unchanged
yqic,1.0572346910263932,0.08029567,890.1667463186111,1520.1415183256256,-0.7713870744568059,1205.1541323221184,unchanged
yajg,1.058007526063485,0.08134989,2377.763642339073,4571.786687505522,-0.9428616910585764,3474.775164922298,unchanged
dcd,1.0589019222260565,0.08256897,564.8064246398968,512.9728220937864,0.1386164839310453,538.8896233668415,unchanged
zapa,1.0589584765008888,0.08264602,448.73450329574354,812.6923674890645,-0.8554098874058713,630.713435392404,unchanged
yifl,1.059192087566348,0.08296425,1807.845752206978,2754.1028611433867,-0.607036793891865,2280.9743066751826,unchanged
ygdl,1.0595545902549235,0.08345792,40.36129764,47.75091232,-0.237147769121262,44.05610498,unchanged
rsea,1.0604681340103108,0.08470127,29.64569972622044,43.786116184390785,-0.5473669163834032,36.71590795530561,unchanged
gsha,1.061144097820946,0.08562058,334.6628004510673,549.8076297979023,-0.7145358834268691,442.23521512448485,unchanged
prlf,1.0620535718112505,0.08685654,47.94751404527506,70.13287662420231,-0.539280917677897,59.04019533473869,unchanged
tamb,1.0629723131428066,0.08810402,1.6012824244331,2.986627989301204,-0.6159459441082218,2.293955206867152,unchanged
fkpa,1.063175319895627,0.08837952,2884.907275757792,5679.292763535536,-0.9769403417038128,4282.100019646664,unchanged
tatb,1.06342907757477,0.08872382,441.09445007858704,647.531381663554,-0.5528217632222621,544.3129158710706,unchanged
exur,1.063525068744385,0.08885404,40.3416911019925,44.19490268585837,-0.1285626631175871,42.26829689392544,unchanged
menf,1.0636099067336726,0.08896912,3.089109664819708,2.5235359113748146,0.2147628367762066,2.806322788097261,unchanged
ydja,1.0638104986735406,0.08924118,1659.7655459229234,2013.4299338843964,-0.2785232072764021,1836.59773990366,unchanged
argr,1.0638570724399852,0.08930434,417.5376976447432,648.4067101532454,-0.6337647196866243,532.9722038989943,unchanged
ycit,1.063877675861769,0.08933228,72.90822529379247,82.20008513671775,-0.1708500728807438,77.55415521525511,unchanged
yrda,1.06402826846131,0.08953648,285.04590609178905,839.8867511812732,-1.5556648179272603,562.4663286365311,Protein specific
grpe,1.0640706329241436,0.08959392,4235.409294603268,5905.139502109935,-0.4793734531356115,5070.2743983566015,unchanged
yhjg,1.0645634354541214,0.09026192,27.30482676150155,16.056200117433356,0.7307518235330335,21.680513439467457,unchanged
lnt,1.0648290975304164,0.0906219,18.453818446526736,47.190325277507895,-1.3086901801128414,32.82207186201732,Protein specific
dnaa,1.0657979106437594,0.09193391,50.54078597599807,66.25008817586333,-0.3838216214024577,58.3954370759307,unchanged
crr,1.0663014466364102,0.09261535,17107.958213177477,33523.93473925001,-0.97048260881893,25315.946476213743,unchanged
nlpi,1.0670838754187064,0.09367358,247.118340750358,299.36217447448036,-0.2756747590263861,273.2402576124192,unchanged
hemy,1.0680872553070806,0.09502951,125.04302130521586,143.73354962353892,-0.1994831393001277,134.3882854643774,unchanged
yfib,1.0690931200341922,0.09638752,1.9957507768319431,4.0601931984953,-0.7562748603781695,3.027971987663622,unchanged
ubix,1.0692143534582006,0.09655111,27.085159164437172,62.50463754307114,-1.1770539722008089,44.79489835375416,Protein specific
tama,1.0699136462250842,0.09749436,24.545901592780616,36.0827391374415,-0.5376559596380242,30.314320365111055,unchanged
ddla,1.06999819283494,0.09760836,96.7246879100872,140.48214948656775,-0.5338250653586707,118.60341869832747,unchanged
rpia,1.070296866419998,0.09801101,2367.1156874339167,2758.264447030898,-0.2205441693766054,2562.6900672324073,unchanged
yeak,1.0705655769639624,0.09837317,405.53620717474325,438.26138649696657,-0.1116958359337356,421.8987968358549,unchanged
sixa,1.0707816197043336,0.09866428,22.92338524417981,61.415238234952255,-1.3834767453231525,42.169311739566034,Protein specific
fdx,1.0717918865341405,0.1000248,2072.0826706863604,2741.9994276513953,-0.4039766715633899,2407.041049168878,unchanged
yjbd,1.0719040717431525,0.1001758,105.53905837574752,191.76344309097823,-0.855449040372755,148.6512507333629,unchanged
psts,1.0719378781977216,0.1002213,229.7630432622659,305.18490938547893,-0.4079909853478956,267.4739763238724,unchanged
uhpa,1.0720707367468243,0.1004001,40.563676950949514,39.473646112634086,0.0383404669872078,40.0186615317918,unchanged
yrba,1.072197145986509,0.1005702,196.81879922796315,498.8397719762716,-1.3372861648215668,347.82928560211735,Protein specific
rraa,1.0724686678242483,0.1009355,977.1160988036246,1558.8977343570812,-0.6733738271804857,1268.006916580353,unchanged
yide,1.0725356483306427,0.1010256,0.8724190910514936,0.5647108999538343,0.2590072541529913,0.718564995502664,unchanged
yoab,1.073145802082029,0.1018461,1379.2540531670602,1854.1700850821935,-0.4266176239297401,1616.7120691246269,unchanged
ybed,1.073848075498088,0.1027899,3174.668416329082,4130.518812265928,-0.3796119538349778,3652.593614297505,unchanged
lolc,1.0743473424188468,0.1034605,14.357592909116224,29.020428098399016,-0.9669924390501796,21.689010503757626,unchanged
prox,1.075263541348577,0.1046903,280.8252998080137,786.1063842202778,-1.481757511605139,533.4658420141458,Protein specific
hupa,1.0753025966105771,0.1047427,73950.94584379994,132931.93736664343,-0.8460385981502867,103441.44160522168,unchanged
ybdl,1.0754052352347585,0.1048804,33.526104377207986,56.29923625411597,-0.7308283469988996,44.91267031566198,unchanged
muri,1.075768835148254,0.1053681,63.303267758695895,66.93130641081538,-0.0791845452423469,65.11728708475565,unchanged
menc,1.076326961849721,0.1061164,7.183938563868575,16.812466347078686,-1.1220200684500132,11.998202455473631,Protein specific
ppa,1.076455663686193,0.1062889,5607.982036641854,8349.502525593824,-0.5741240576217201,6978.7422811178385,unchanged
ddpa,1.0766881120777574,0.1066004,43.23314463851987,15.807595756322693,1.3960144415511042,29.52037019742128,Protein specific
ycdy,1.076733264375909,0.1066609,304.81440353482907,678.3625039699119,-1.151525236090409,491.58845375237047,Protein specific
malf,1.0769560683106607,0.1069594,1.2988772714333587,0.7824631444255951,0.3670572012433526,1.040670207929477,unchanged
erfk,1.0777305304499245,0.1079965,109.47547928103576,69.2892080682912,0.652351084394958,89.38234367466347,unchanged
last,1.0777841682427176,0.1080683,25.345053666527654,69.77783256125376,-1.4257654640275188,47.56144311389071,Protein specific
irap,1.0785088388040456,0.109038,2532.4441787971787,1893.7128768767443,0.4191208010483578,2213.0785278369617,unchanged
ompa,1.0796260554410362,0.1105317,74604.78888385929,119679.88637332853,-0.6818332822659556,97142.3376285939,unchanged
ispf,1.079766228576302,0.110719,1169.2118176164724,1486.0054345547203,-0.3456402273278023,1327.6086260855964,unchanged
fola,1.0805769402676566,0.1118018,176.9601300073166,294.7977618972523,-0.733057078999301,235.87894595228445,unchanged
ybfe,1.0813761178351209,0.1128684,0.798364746,35.29386913,-4.334968300014081,18.046116937999997,Protein specific
udk,1.081508946749791,0.1130456,136.67769475829635,192.43389273887445,-0.4905457538513591,164.55579374858542,unchanged
guad,1.0822575762149458,0.1140439,1.688066715,5.374299472,-1.2456978554576583,3.5311830934999997,Protein specific
